act,key,cid,cells,km2,meanF,minF,row,col,kept,lat,lon,name,complex,core_overlap_pct,residual_km2
Act 2,s2,1280,12,12.0,0.8398692881067594,0.43137255,2841.0,942.5833333333334,False,45.31979085201464,-113.21887941009707,,-1,16.666666666666668,10.0
Act 2,s2,1241,12,12.0,0.8145424922307333,0.48039216,2817.0,646.8333333333334,False,45.01494055985922,-117.20253093055739,,-1,0.0,12.0
Act 2,s2,1381,12,12.0,0.8039215778311094,0.23529413,2955.0,897.75,False,44.30217655623147,-113.53217596825439,,-1,0.0,12.0
Act 2,s2,290,12,12.0,0.7875817020734152,0.2647059,950.75,215.75,False,59.29576490524588,-131.99450163947452,,-1,0.0,12.0
Act 2,s2,683,12,12.0,0.7491830221066872,0.0,2062.8333333333335,775.6666666666666,False,51.50380414213232,-117.83288163977289,,-1,0.0,12.0
Act 2,s2,510,12,12.0,0.7418300857146581,0.7156863,1752.0833333333333,743.1666666666666,False,54.03155152167377,-119.46201271195008,,-1,91.66666666666667,1.0
Act 2,s2,700,12,12.0,0.589869286864996,0.0,2074.4166666666665,710.75,False,51.27818714255971,-118.745596050446,,-1,0.0,12.0
Act 2,s2,596,11,11.0,0.9126559712670066,0.65686274,1965.4545454545455,745.3636363636364,False,52.25455958281103,-118.62696857777617,,-1,0.0,11.0
Act 2,s2,1140,11,11.0,0.8975044597278942,0.5,2765.5454545454545,990.3636363636364,False,46.020395912526986,-112.76105975039707,,-1,0.0,11.0
Act 2,s2,761,11,11.0,0.8859180103648793,0.754902,2167.4545454545455,946.9090909090909,False,50.94286900480146,-114.97760066634491,,-1,0.0,11.0
Act 2,s2,833,11,11.0,0.8386809392408892,0.7156863,2257.2727272727275,887.5454545454545,False,50.090316839690146,-115.57208759390927,,-1,72.72727272727273,3.0
Act 2,s2,907,11,11.0,0.8172905607657,0.64705884,2373.818181818182,822.0,False,49.00419047821781,-116.15420343963187,,-1,27.272727272727273,8.0
Act 2,s2,264,11,11.0,0.808377899906852,0.7058824,800.5454545454545,272.1818181818182,False,60.73596973540485,-132.05381592123658,,-1,0.0,11.0
Act 2,s2,172,11,11.0,0.7611408287828619,0.6960784,571.0909090909091,477.45454545454544,False,63.37679501264616,-130.022243134094,,-1,0.0,11.0
Act 2,s2,421,11,11.0,0.7504456476731733,0.6666667,1304.5454545454545,288.0,False,56.599801300380335,-128.68168283744095,,-1,100.0,0.0
Act 2,s2,1399,11,11.0,0.7379679293795065,0.068627454,2998.7272727272725,715.7272727272727,False,43.638192542724305,-115.78533769757387,,-1,0.0,11.0
Act 2,s2,963,11,11.0,0.7299465374513106,0.47058827,2521.5454545454545,885.3636363636364,False,47.88595731798024,-114.83450544751797,,-1,100.0,0.0
Act 2,s2,97,11,11.0,0.707664893432097,0.39215687,397.09090909090907,341.6363636363636,False,64.42210576379264,-133.73517170264242,,-1,0.0,11.0
Act 2,s2,964,11,11.0,0.7032085657119751,0.48039216,2534.3636363636365,881.9090909090909,False,47.77356461073054,-114.84662250247506,,-1,100.0,0.0
Act 2,s2,677,11,11.0,0.5855615091594782,0.0,2053.090909090909,762.3636363636364,False,51.55880388861689,-118.0628013865646,,-1,0.0,11.0
Act 2,s2,639,11,11.0,0.5525846808979457,0.0,2018.5454545454545,726.2727272727273,False,51.773942282359826,-118.71820290803,,-1,0.0,11.0
Act 2,s2,406,10,10.0,0.9166666686534881,0.8235294,1280.3,227.9,False,56.61850919176718,-129.76410512248697,,-1,100.0,0.0
Act 2,s2,102,10,10.0,0.9098039329051971,0.7156863,399.4,193.9,False,63.84594800120706,-136.36923803872165,,-1,0.0,10.0
Act 2,s2,42,10,10.0,0.9068627476692199,0.7254902,326.4,315.6,False,64.94135339008595,-134.7602845526618,,-1,0.0,10.0
Act 2,s2,668,10,10.0,0.8764706015586853,0.7058824,2045.2,903.3,False,51.89012205725103,-115.99976648967719,,-1,10.0,9.0
Act 2,s2,906,10,10.0,0.8696078479290008,0.5294118,2368.8,737.9,False,48.89057171759923,-117.35564196861438,,-1,0.0,10.0
Act 2,s2,904,10,10.0,0.8676470756530762,0.54901963,2363.0,703.7,False,48.872919192309574,-117.85517086887661,,-1,0.0,10.0
Act 2,s2,405,10,10.0,0.8598039269447326,0.7745098,1269.9,224.8,False,56.694338321884175,-129.87344773787697,,-1,100.0,0.0
Act 2,s2,1347,10,10.0,0.8343137443065644,0.67647064,2915.5,997.5,False,44.7809354842043,-112.31226034622873,,-1,0.0,10.0
Act 2,s2,978,10,10.0,0.8274509966373443,0.65686274,2588.9,932.2,False,47.40212132809721,-114.00239693015008,,-1,0.0,10.0
Act 2,s2,590,10,10.0,0.8235294222831726,0.5882353,1954.4,740.0,False,52.33574760844682,-118.74726704007641,,-1,0.0,10.0
Act 2,s2,47,10,10.0,0.7901960968971252,0.5392157,334.0,96.3,False,64.01338666862901,-138.63399052319502,,-1,0.0,10.0
Act 2,s2,40,10,10.0,0.7852941282093525,0.058823533,314.1,112.4,False,64.2476601365157,-138.51913626136093,,-1,0.0,10.0
Act 2,s2,999,10,10.0,0.779411780834198,0.45098042,2641.3,981.6,False,47.042826075701264,-113.18674136337508,,-1,0.0,10.0
Act 2,s2,782,10,10.0,0.7774509847164154,0.7254902,2199.5,706.0,False,50.23116414017154,-118.37437878066702,,-1,100.0,0.0
Act 2,s2,19,10,10.0,0.7696078509092331,0.23529413,184.7,215.2,False,65.7814582872307,-137.77713336807602,,-1,0.0,10.0
Act 2,s2,419,10,10.0,0.7392156898975373,0.7058824,1303.4,275.2,False,56.57126430929942,-128.8893140575822,,-1,100.0,0.0
Act 2,s2,794,10,10.0,0.7284313857555389,0.4901961,2212.0,908.5,False,50.504581998165115,-115.40525677464632,,-1,60.0,4.0
Act 2,s2,193,10,10.0,0.7127451173961162,0.078431375,618.8,251.7,False,62.196568252819254,-133.6781613553871,,-1,0.0,10.0
Act 2,s2,548,10,10.0,0.7058823823928833,0.5196079,1869.5,627.5,False,52.80233254987852,-120.75525346305757,,-1,0.0,10.0
Act 2,s2,1116,9,9.0,0.9705882337358263,0.7745098,2755.1111111111113,675.5555555555555,False,45.57947067674442,-117.00804992950242,,-1,100.0,0.0
Act 2,s2,1274,9,9.0,0.9422657953368293,0.8333334,2839.4444444444443,976.3333333333334,False,45.38368163003976,-112.77210493329328,,-1,0.0,9.0
Act 2,s2,1295,9,9.0,0.9281045794487,0.74509805,2852.222222222222,1181.6666666666667,False,45.557709052277836,-109.98929524324285,,-1,0.0,9.0
Act 2,s2,54,9,9.0,0.9161220060454475,0.7745098,342.22222222222223,397.55555555555554,False,65.10674210618485,-133.1291217914572,,-1,0.0,9.0
Act 2,s2,185,9,9.0,0.9150326781802707,0.7254902,600.6666666666666,445.44444444444446,False,63.01484629633284,-130.3966036015233,,-1,0.0,9.0
Act 2,s2,981,9,9.0,0.8986928198072646,0.4901961,2592.777777777778,901.2222222222222,False,47.319704309032495,-114.41903256521239,,-1,0.0,9.0
Act 2,s2,591,9,9.0,0.8856209317843119,0.7156863,1955.5555555555557,883.0,False,52.604167118947224,-116.59655100388251,,-1,0.0,9.0
Act 2,s2,1172,9,9.0,0.8627451062202454,0.7647059,2780.4444444444443,682.6666666666666,False,45.38342490045562,-116.83830172130867,,-1,100.0,0.0
Act 2,s2,1239,9,9.0,0.8562091655201383,0.7156863,2814.3333333333335,743.6666666666666,False,45.21338005426276,-115.93250115596304,,-1,0.0,9.0
Act 2,s2,142,9,9.0,0.8442265854941474,0.34313726,456.55555555555554,562.6666666666666,False,64.66308814347147,-129.238257281795,,-1,0.0,9.0
Act 2,s2,169,9,9.0,0.8344226876894633,0.7254902,553.5555555555555,413.6666666666667,False,63.31699336744587,-131.2900777730762,,-1,0.0,9.0
Act 2,s2,576,9,9.0,0.8169934617148505,0.7058824,1928.7777777777778,725.2222222222222,False,52.51883846340413,-119.06264657960378,,-1,0.0,9.0
Act 2,s2,803,9,9.0,0.8137255046102736,0.74509805,2233.1111111111113,694.3333333333334,False,49.929485255165666,-118.42559699933221,,-1,100.0,0.0
Act 2,s2,636,9,9.0,0.7962963117493523,0.5686275,2011.5555555555557,721.1111111111111,False,51.821552057711,-118.8198038506744,,-1,0.0,9.0
Act 2,s2,1444,9,9.0,0.7930283347765604,0.74509805,3234.3333333333335,1245.6666666666667,False,42.431133349108805,-108.44448616060701,,-1,0.0,9.0
Act 2,s2,649,9,9.0,0.7755991352929009,0.60784316,2026.6666666666667,784.3333333333334,False,51.82204419963254,-117.83011353128893,,-1,0.0,9.0
Act 2,s2,1257,9,9.0,0.761437917749087,0.19607843,2828.777777777778,1154.3333333333333,False,45.7194209711887,-110.4054422814511,,-1,0.0,9.0
Act 2,s2,94,9,9.0,0.7429194019900428,0.25490198,395.1111111111111,321.22222222222223,False,64.3642773335286,-134.12081444901443,,-1,0.0,9.0
Act 2,s2,1193,9,9.0,0.7418300840589735,0.7058824,2790.4444444444443,868.3333333333334,False,45.62302591276429,-114.3386931332732,,-1,88.88888888888889,1.0
Act 2,s2,151,9,9.0,0.7363834579785665,0.57843137,467.6666666666667,444.3333333333333,False,64.16963946063049,-131.3424982883104,,-1,0.0,9.0
Act 2,s2,1037,9,9.0,0.7080610162682004,0.27450982,2699.8888888888887,1010.8888888888889,False,46.59831059071022,-112.64108318939603,,-1,0.0,9.0
Act 2,s2,1114,9,9.0,0.7037037147416009,0.6862745,2753.3333333333335,813.4444444444445,False,45.83972610593488,-115.173149364472,,-1,0.0,9.0
Act 2,s2,147,9,9.0,0.6938997838232253,0.5,461.77777777777777,457.6666666666667,False,64.26688248055751,-131.140665442066,,-1,0.0,9.0
Act 2,s2,1027,9,9.0,0.6928104659956362,0.0,2683.3333333333335,844.3333333333334,False,46.47278972586207,-114.94915097723964,,-1,0.0,9.0
Act 2,s2,923,9,9.0,0.544662324918641,0.0,2413.5555555555557,797.4444444444445,False,48.62994157860553,-116.37850348511957,,-1,0.0,9.0
Act 2,s2,1217,8,8.0,0.991421565413475,0.9313725,2800.5,1052.0,False,45.81812576338519,-111.84726585951185,,-1,0.0,8.0
Act 2,s2,1129,8,8.0,0.946078434586525,0.8333334,2762.0,880.375,False,45.87890382525696,-114.25178675574351,,-1,87.5,1.0
Act 2,s2,676,8,8.0,0.9313725531101227,0.74509805,2054.125,741.375,False,51.50851251564176,-118.36831575219814,,-1,0.0,8.0
Act 2,s2,1354,8,8.0,0.9240196123719215,0.7058824,2922.625,916.25,False,44.60011250326141,-113.36832270256683,,-1,0.0,8.0
Act 2,s2,603,8,8.0,0.9166666716337204,0.78431374,1975.5,740.5,False,52.161026798404656,-118.66298854432354,,-1,0.0,8.0
Act 2,s2,1440,8,8.0,0.9154411852359772,0.7156863,3226.25,1241.125,False,42.49389812240112,-108.51644754592654,,-1,0.0,8.0
Act 2,s2,1,8,8.0,0.8835784196853638,0.57843137,98.875,338.75,False,67.04528353050884,-136.20684472159866,,-1,0.0,8.0
Act 2,s2,1333,8,8.0,0.832107849419117,0.2647059,2897.75,1231.25,False,45.23638874102968,-109.23457152370125,,-1,0.0,8.0
Act 2,s2,1261,8,8.0,0.8272058889269829,0.6666667,2834.125,891.5,False,45.297318695670334,-113.91672323814343,,-1,0.0,8.0
Act 2,s2,526,8,8.0,0.8137254938483238,0.5686275,1839.0,652.625,False,53.11117523684292,-120.49940286446888,,-1,0.0,8.0
Act 2,s2,1314,8,8.0,0.8088235482573509,0.7254902,2865.0,752.5,False,44.80945230525357,-115.67420310763906,,-1,0.0,8.0
Act 2,s2,82,8,8.0,0.8039215803146362,0.5,382.125,353.25,False,64.59504001235696,-133.63810988894883,,-1,0.0,8.0
Act 2,s2,226,8,8.0,0.7990196198225021,0.7352941,703.0,584.875,False,62.56244322777233,-127.2408825557889,,-1,0.0,8.0
Act 2,s2,476,8,8.0,0.7794117778539658,0.59803927,1461.625,442.0,False,55.734061260386426,-125.42922966853943,,-1,0.0,8.0
Act 2,s2,1304,8,8.0,0.7781862989068031,0.7058824,2858.5,756.0,False,44.8693721552592,-115.64613774631476,,-1,50.0,4.0
Act 2,s2,1034,8,8.0,0.7781862765550613,0.7058824,2692.875,935.25,False,46.541367451674276,-113.68919705690435,,-1,0.0,8.0
Act 2,s2,897,8,8.0,0.7671568840742111,0.67647064,2349.0,854.625,False,49.268526847895025,-115.76700456639051,,-1,100.0,0.0
Act 2,s2,293,8,8.0,0.7659313753247261,0.7254902,963.75,210.625,False,59.171166457441345,-131.9934751266472,,-1,62.5,3.0
Act 2,s2,1344,8,8.0,0.7610294222831726,0.44117647,2910.625,1050.5,False,44.896778460791566,-111.62048477041921,,-1,0.0,8.0
Act 2,s2,1370,8,8.0,0.7573529705405235,0.7058824,2941.75,808.5,False,44.268679551618895,-114.73343948205364,,-1,0.0,8.0
Act 2,s2,697,8,8.0,0.7500000074505806,0.7254902,2074.0,641.125,False,51.137148863777604,-119.76372269028954,,-1,100.0,0.0
Act 2,s2,161,8,8.0,0.7487745136022568,0.7254902,534.25,421.875,False,63.51227436187992,-131.2780145875147,,-1,0.0,8.0
Act 2,s2,1277,8,8.0,0.7426470667123795,0.57843137,2840.75,863.375,False,45.19711054671419,-114.27367357792293,,-1,100.0,0.0
Act 2,s2,93,8,8.0,0.7316176667809486,0.7058824,395.625,315.5,False,64.3386704524567,-134.22048195725105,,-1,0.0,8.0
Act 2,s2,654,8,8.0,0.7303921729326248,0.6666667,2029.5,680.0,False,51.587659607839484,-119.3601782182437,,-1,0.0,8.0
Act 2,s2,1156,8,8.0,0.7218137383460999,0.7058824,2772.625,654.875,False,45.39622025547664,-117.22969741786248,,-1,100.0,0.0
Act 2,s2,653,8,8.0,0.719362773001194,0.61764705,2030.375,642.0,False,51.50019428129245,-119.91466652537356,,-1,100.0,0.0
Act 2,s2,813,8,8.0,0.7156862914562225,0.43137255,2239.75,912.5,False,50.27978356177966,-115.26384440347935,,-1,0.0,8.0
Act 2,s2,645,8,8.0,0.7144607864320278,0.4117647,2024.125,864.875,False,51.996489252380435,-116.64112430746121,,-1,50.0,4.0
Act 2,s2,1142,7,7.0,0.9173669474465507,0.78431374,2767.714285714286,670.0,False,45.46506230466678,-117.04406459553081,,-1,100.0,0.0
Act 2,s2,775,7,7.0,0.9131652797971453,0.78431374,2187.285714285714,712.2857142857143,False,50.344917697661465,-118.3261546483951,,-1,14.285714285714286,6.0
Act 2,s2,417,7,7.0,0.9089635866028922,0.7745098,1297.142857142857,231.0,False,56.48980953666316,-129.61775945392063,,-1,100.0,0.0
Act 2,s2,1402,7,7.0,0.9061624748366219,0.6960784,3009.1428571428573,714.2857142857143,False,43.54946170486173,-115.77549260986613,,-1,0.0,7.0
Act 2,s2,1131,7,7.0,0.889355753149305,0.7058824,2762.285714285714,585.4285714285714,False,45.34804464324897,-118.17943670648836,,-1,0.0,7.0
Act 2,s2,1039,7,7.0,0.8739495873451233,0.7156863,2703.5714285714284,921.4285714285714,False,46.430534668895106,-113.84945432883109,,-1,0.0,7.0
Act 2,s2,1150,7,7.0,0.8669467908995492,0.7058824,2770.714285714286,758.1428571428571,False,45.59998784746721,-115.86365416605902,,-1,100.0,0.0
Act 2,s2,1145,7,7.0,0.8655462350164141,0.7156863,2768.8571428571427,897.8571428571429,False,45.850034641021175,-113.99906421700655,,-1,0.0,7.0
Act 2,s2,1203,7,7.0,0.8417367168835231,0.754902,2792.714285714286,751.8571428571429,False,45.4067798922463,-115.8850024928488,,-1,0.0,7.0
Act 2,s2,563,7,7.0,0.8417367083685738,0.7254902,1902.4285714285713,703.4285714285714,False,52.692772243137796,-119.48827198801273,,-1,0.0,7.0
Act 2,s2,1108,7,7.0,0.8389355880873544,0.20588237,2749.4285714285716,889.2857142857143,False,45.99778569805971,-114.1648159412366,,-1,0.0,7.0
Act 2,s2,901,7,7.0,0.8319327788693565,0.49019608,2353.4285714285716,719.8571428571429,False,48.98337645699783,-117.65944506945768,,-1,0.0,7.0
Act 2,s2,817,7,7.0,0.8277311154774257,0.7156863,2243.0,928.8571428571429,False,50.28060390900241,-115.0170913237053,,-1,0.0,7.0
Act 2,s2,318,7,7.0,0.8277311069624764,0.64705884,1163.0,198.42857142857142,False,57.48942175233446,-130.92985570251923,,-1,100.0,0.0
Act 2,s2,269,7,7.0,0.8221288664000375,0.7156863,817.2857142857143,548.5714285714286,False,61.46445172452888,-127.19217225473385,,-1,0.0,7.0
Act 2,s2,718,7,7.0,0.8151260699544635,0.6960784,2094.714285714286,703.8571428571429,False,51.09571663733171,-118.77371231197537,,-1,0.0,7.0
Act 2,s2,957,7,7.0,0.8151260529245649,0.7156863,2496.4285714285716,968.5714285714286,False,48.23055359652371,-113.74197378422879,,-1,0.0,7.0
Act 2,s2,454,7,7.0,0.8025210159165519,0.7254902,1379.2857142857142,256.7142857142857,False,55.893213678260494,-128.75063521023515,,-1,100.0,0.0
Act 2,s2,105,7,7.0,0.7997198956353324,0.7058824,400.57142857142856,250.71428571428572,False,64.05342164538347,-135.3479219804978,,-1,0.0,7.0
Act 2,s2,903,7,7.0,0.7843137383460999,0.7058824,2361.5714285714284,856.5714285714286,False,49.167348924458054,-115.70165587128803,,-1,100.0,0.0
Act 2,s2,655,7,7.0,0.7829131824629647,0.627451,2032.5714285714287,750.1428571428571,False,51.70533478224117,-118.31535207201621,,-1,0.0,7.0
Act 2,s2,949,7,7.0,0.781512622322355,0.39215687,2475.0,765.5714285714286,False,48.06231750426176,-116.6348817280802,,-1,0.0,7.0
Act 2,s2,16,7,7.0,0.774509819490569,0.18627451,173.57142857142858,248.0,False,66.01314281693196,-137.26822035877137,,-1,0.0,7.0
Act 2,s2,745,7,7.0,0.7717087098530361,0.7058824,2145.1428571428573,802.8571428571429,False,50.870703729272016,-117.15584957128219,,-1,0.0,7.0
Act 2,s2,85,7,7.0,0.7577030999319894,0.57843137,386.14285714285717,305.14285714285717,False,64.38243844527115,-134.48142080549377,,-1,0.0,7.0
Act 2,s2,1350,7,7.0,0.7450980544090271,0.4019608,2916.4285714285716,1019.2857142857143,False,44.804477340283164,-112.02159758181396,,-1,0.0,7.0
Act 2,s2,331,7,7.0,0.7422969341278076,0.61764705,1182.5714285714287,224.57142857142858,False,57.410849366192,-130.39588589624861,,-1,100.0,0.0
Act 2,s2,783,7,7.0,0.7380952494485038,0.57843137,2201.285714285714,698.2857142857143,False,50.200959561991084,-118.47902738945831,,-1,100.0,0.0
Act 2,s2,1351,7,7.0,0.7310924530029297,0.6960784,2921.1428571428573,762.5714285714286,False,44.36190854677589,-115.38834145876191,,-1,0.0,7.0
Act 2,s2,1438,7,7.0,0.7282913327217102,0.6960784,3224.4285714285716,1031.2857142857142,False,42.250446640978346,-111.20129193483113,,-1,0.0,7.0
Act 2,s2,303,7,7.0,0.7156862871987479,0.6666667,1050.7142857142858,210.28571428571428,False,58.45144584787825,-131.43967986215452,,-1,71.42857142857143,2.0
Act 2,s2,90,7,7.0,0.6904762089252472,0.37254903,392.85714285714283,261.7142857142857,False,64.16141912547072,-135.21158334949408,,-1,0.0,7.0
Act 2,s2,394,7,7.0,0.6792717278003693,0.3137255,1241.4285714285713,431.7142857142857,False,57.537203256217936,-126.74149687805412,,-1,0.0,7.0
Act 2,s2,757,7,7.0,0.5980392268725804,0.24509805,2162.714285714286,865.0,False,50.83902959875675,-116.191747854686,,-1,57.142857142857146,3.0
Act 2,s2,533,6,6.0,0.9477124214172363,0.8137255,1846.5,655.3333333333334,False,53.054757280639365,-120.4287226878708,,-1,0.0,6.0
Act 2,s2,952,6,6.0,0.9313725531101227,0.7156863,2486.3333333333335,976.8333333333334,False,48.32778707773319,-113.652848219423,,-1,0.0,6.0
Act 2,s2,1005,6,6.0,0.9297385613123575,0.7745098,2654.8333333333335,647.1666666666666,False,46.35338977406156,-117.69442305280262,,-1,0.0,6.0
Act 2,s2,663,6,6.0,0.9117647111415863,0.84313726,2039.5,789.0,False,51.72416932082733,-117.71654837578416,,-1,0.0,6.0
Act 2,s2,523,6,6.0,0.8660130898157755,0.754902,1835.1666666666667,716.3333333333334,False,53.280531536404055,-119.55064414110136,,-1,0.0,6.0
Act 2,s2,187,6,6.0,0.8529411852359772,0.7058824,610.6666666666666,563.5,False,63.30480261984638,-128.2048313944888,,-1,0.0,6.0
Act 2,s2,860,6,6.0,0.8529411753018697,0.74509805,2289.0,947.3333333333334,False,49.92739899754319,-114.61615905011165,,-1,83.33333333333333,1.0
Act 2,s2,1252,6,6.0,0.8496732215086619,0.7254902,2823.6666666666665,872.8333333333334,False,45.354324940512655,-114.19212769957262,,-1,83.33333333333333,1.0
Act 2,s2,263,6,6.0,0.8464052478472391,0.7156863,799.3333333333334,200.0,False,60.50031696686152,-133.27591125611704,,-1,0.0,6.0
Act 2,s2,600,6,6.0,0.8464052478472391,0.7058824,1968.5,892.0,False,52.512236198778346,-116.41795150355016,,-1,0.0,6.0
Act 2,s2,183,6,6.0,0.843137264251709,0.7156863,597.0,464.1666666666667,False,63.10799254883557,-130.08624450818388,,-1,0.0,6.0
Act 2,s2,642,6,6.0,0.8415032823880514,0.7352941,2021.3333333333333,778.0,False,51.854087719893656,-117.94259683817214,,-1,0.0,6.0
Act 2,s2,848,6,6.0,0.8316993614037832,0.7156863,2271.5,925.3333333333334,False,50.036621970851584,-114.98430346889009,,-1,33.333333333333336,4.0
Act 2,s2,157,6,6.0,0.8186274667580923,0.65686274,518.6666666666666,549.8333333333334,False,64.07113788253355,-129.0566807458737,,-1,0.0,6.0
Act 2,s2,1316,6,6.0,0.8186274667580923,0.7156863,2867.5,1057.6666666666667,False,45.26672542367593,-111.62054201098925,,-1,0.0,6.0
Act 2,s2,682,6,6.0,0.8137255012989044,0.47058827,2057.8333333333335,768.0,False,51.53042131048249,-117.96319166778119,,-1,0.0,6.0
Act 2,s2,929,6,6.0,0.8104575326045355,0.39215687,2434.0,909.1666666666666,False,48.65441965323106,-114.74750009964924,,-1,0.0,6.0
Act 2,s2,209,6,6.0,0.8088235457738241,0.754902,680.1666666666666,610.0,False,62.83667903447954,-126.92888678843367,,-1,0.0,6.0
Act 2,s2,143,6,6.0,0.7924836675326029,0.7254902,458.0,454.5,False,64.28923147800944,-131.22558856116322,,-1,0.0,6.0
Act 2,s2,352,6,6.0,0.7794117629528046,0.7254902,1202.1666666666667,282.8333333333333,False,57.42862580605876,-129.3522044800916,,-1,100.0,0.0
Act 2,s2,940,6,6.0,0.7794117629528046,0.65686274,2461.5,841.3333333333334,False,48.30985741715938,-115.62013967524302,,-1,0.0,6.0
Act 2,s2,525,6,6.0,0.7761438091595968,0.5294118,1837.3333333333333,711.1666666666666,False,53.25151089373042,-119.62065485501776,,-1,16.666666666666668,5.0
Act 2,s2,101,6,6.0,0.7761437892913818,0.5588236,398.0,346.5,False,64.43197047365638,-133.639812629471,,-1,0.0,6.0
Act 2,s2,377,6,6.0,0.7549019753932953,0.74509805,1220.8333333333333,411.3333333333333,False,57.651410784866414,-127.1832497312184,,-1,0.0,6.0
Act 2,s2,648,6,6.0,0.750000019868215,0.57843137,2023.8333333333333,875.3333333333334,False,52.01821141653786,-116.48604135351441,,-1,0.0,6.0
Act 2,s2,658,6,6.0,0.7352941433588663,0.7058824,2034.1666666666667,633.3333333333334,False,51.45025588918689,-120.02724778575654,,-1,100.0,0.0
Act 2,s2,1245,6,6.0,0.7352941334247589,0.7058824,2820.0,926.5,False,45.469781842054445,-113.48548429439815,,-1,100.0,0.0
Act 2,s2,894,6,6.0,0.7287581662336985,0.6372549,2341.8333333333335,931.3333333333334,False,49.45970638390493,-114.69464033445769,,-1,100.0,0.0
Act 2,s2,1405,6,6.0,0.7156862815221151,0.5392157,3011.6666666666665,886.8333333333334,False,43.813961126922365,-113.53627704662293,,-1,0.0,6.0
Act 2,s2,895,6,6.0,0.7075163424015045,0.64705884,2344.5,935.5,False,49.44438981355148,-114.62748186445866,,-1,100.0,0.0
Act 2,s2,1121,6,6.0,0.7058823605378469,0.44117647,2759.0,892.1666666666666,False,45.92286212778545,-114.10110138456072,,-1,0.0,6.0
Act 2,s2,962,6,6.0,0.7042483886082967,0.60784316,2518.5,881.0,False,47.90396583275355,-114.90367794031889,,-1,100.0,0.0
Act 2,s2,1137,6,6.0,0.7042483786741892,0.22549021,2763.0,972.5,False,46.01480979571988,-113.00847988129424,,-1,0.0,6.0
Act 2,s2,570,6,6.0,0.676470585167408,0.16666667,1914.0,699.3333333333334,False,52.58783715726425,-119.50576361613452,,-1,0.0,6.0
Act 2,s2,77,6,6.0,0.6503268132607142,0.39215687,378.8333333333333,346.6666666666667,False,64.59962396760884,-133.7834676715687,,-1,0.0,6.0
Act 2,s2,165,6,6.0,0.6241830165187517,0.23529412,540.1666666666666,433.3333333333333,False,63.49957399474402,-131.03022667719335,,-1,0.0,6.0
Act 2,s2,971,5,5.0,0.9784313678741455,0.89215684,2555.6,805.6,False,47.466038911872865,-115.840098331593,,-1,0.0,5.0
Act 2,s2,826,5,5.0,0.9627451062202453,0.9019608,2250.2,946.6,False,50.25036345724958,-114.7387499699431,,-1,20.0,4.0
Act 2,s2,273,5,5.0,0.9588235259056092,0.8627451,839.0,430.0,False,60.92036326087991,-129.1146062336858,,-1,0.0,5.0
Act 2,s2,24,5,5.0,0.9549019575119019,0.89215684,214.0,21.2,False,64.7106515814272,-141.01118745489487,,-1,0.0,5.0
Act 2,s2,925,5,5.0,0.9176470637321472,0.78431374,2424.0,1004.0,False,48.89068827391382,-113.43415781008234,,-1,0.0,5.0
Act 2,s2,43,5,5.0,0.9156862735748291,0.7352941,326.0,105.0,False,64.11657362742072,-138.54866448359138,,-1,0.0,5.0
Act 2,s2,178,5,5.0,0.9098039388656616,0.7156863,590.2,183.4,False,62.190974992814326,-135.0686923575109,,-1,0.0,5.0
Act 2,s2,1166,5,5.0,0.9078431487083435,0.7058824,2775.4,1024.8,False,45.98876437916657,-112.27237536402504,,-1,0.0,5.0
Act 2,s2,1394,5,5.0,0.901960802078247,0.7941177,2986.8,937.0,False,44.09762110856302,-112.94194590184709,,-1,0.0,5.0
Act 2,s2,908,5,5.0,0.9,0.7941177,2379.2,680.8,False,48.69422558350343,-118.12249301803027,,-1,0.0,5.0
Act 2,s2,932,5,5.0,0.8921568751335144,0.7156863,2443.4,778.0,False,48.34699297760364,-116.55898896335334,,-1,0.0,5.0
Act 2,s2,1361,5,5.0,0.8882352948188782,0.7352941,2930.0,754.0,False,44.27378109874936,-115.47619738813316,,-1,0.0,5.0
Act 2,s2,388,5,5.0,0.872549045085907,0.7156863,1232.2,437.6,False,57.63074902441767,-126.6964808989184,,-1,0.0,5.0
Act 2,s2,253,5,5.0,0.8607843160629273,0.7058824,763.0,412.0,False,61.51125506260298,-129.90897143348099,,-1,0.0,5.0
Act 2,s2,1023,5,5.0,0.8313725590705872,0.7058824,2677.4,1165.0,False,47.00034868100264,-110.57808465855177,,-1,0.0,5.0
Act 2,s2,1446,5,5.0,0.8254901885986328,0.8039216,3235.6,1240.2,False,42.41443560656196,-108.51238968707057,,-1,0.0,5.0
Act 2,s2,1198,5,5.0,0.8196078777313233,0.7156863,2791.0,1009.8,False,45.83684663361444,-112.4380940582285,,-1,0.0,5.0
Act 2,s2,1061,5,5.0,0.8196078538894653,0.63725495,2723.6,961.8,False,46.32673904629608,-113.25069517757596,,-1,0.0,5.0
Act 2,s2,889,5,5.0,0.8176470756530761,0.7745098,2335.4,696.4,False,49.08701719475811,-118.04939460515506,,-1,100.0,0.0
Act 2,s2,278,5,5.0,0.8058823466300964,0.7058824,882.8,497.6,False,60.75200705607343,-127.68503178817073,,-1,0.0,5.0
Act 2,s2,637,5,5.0,0.7960784435272217,0.7254902,2011.6,809.0,False,51.995589702069694,-117.51580522861447,,-1,100.0,0.0
