value,anchor · Balanced 585,frequent tier · Balanced 585,anchor · Core-habitat-forward 585,frequent tier · Core-habitat-forward 585,anchor · Connectivity-forward 585,frequent tier · Connectivity-forward 585,anchor · Biodiversity-forward 585,frequent tier · Biodiversity-forward 585,anchor · Carbon-forward 585,frequent tier · Carbon-forward 585,anchor · Intactness push 585,frequent tier · Intactness push 585,anchor · Balanced 245,frequent tier · Balanced 245,anchor · Core-habitat-forward 245,frequent tier · Core-habitat-forward 245,anchor · Connectivity-forward 245,frequent tier · Connectivity-forward 245,anchor · Biodiversity-forward 245,frequent tier · Biodiversity-forward 245,anchor · Carbon-forward 245,frequent tier · Carbon-forward 245,anchor · Intactness push 245,frequent tier · Intactness push 245,frequent tier · ENSEMBLE core,existing PAs
human_modification,1.006482790035053,1.0081324193817958,1.0051488146455752,1.005380794392432,1.0251584454877443,1.0173561228496995,0.9884741222771005,0.9857822819124666,1.0151536300666595,1.023058624003903,1.0271594085719613,1.0092464784374977,0.9991459253929242,0.9842481017763667,0.9971449623087071,0.9861576161761527,1.0198225439298325,1.0073692315112093,0.9878071345823612,0.9660163143339102,1.009150740814009,1.0079030811717071,1.0204895316245715,0.9856736646640722,1.0033400121825147,1.0328378583314697
transboundary_connectivity,1.3665220561018616,1.2115618505547452,1.0970590274273129,0.9902459636344209,1.7613787713873388,2.348677606571697,1.267140889585753,1.0476717516126577,1.2771457050068378,1.086475977919248,1.3605191668492107,1.2530400136365702,1.349180376038648,1.0936758507235724,1.11840263365896,0.975864646091641,1.7767194883663358,2.2711137144835716,1.2497992095225396,0.9830158311741769,1.2558020987751906,1.0417590487814699,1.3611861545439496,1.1149538215736885,1.2351919869644306,0.9949900994028605
climate_corridors,0.9234103789017255,0.9078667956536325,0.9107376127016847,0.870503061661693,1.1335115027445046,0.9488446954199362,0.7326518982063766,0.6965520506092917,1.0414672008705252,1.0914083060974604,0.9714334929229321,0.9155017817835877,0.8567116094278272,0.7828064944364621,0.834701015501441,0.7785479765103014,1.0968271795338607,0.8759634328237134,0.7139762427536851,0.6666692958593928,1.0001139637967085,0.9977253196515078,0.8980648465016441,0.7854492441724175,0.871110513076867,0.9512428916888244
climate_type_macrorefugia,1.8844810138270398,3.4660338097467496,2.082576359164517,2.946078265581774,1.5569900557101992,3.1565337134774722,1.5563230680154603,5.135165807347377,1.603679194341928,2.2564994800465623,1.856467530648002,3.5433444244122607,1.7164001147528163,2.672687549237771,1.8517986167848297,2.4449079470828816,1.4342643198782268,2.5429403024717,1.4502720245519622,3.0032866721444393,1.4742835815625657,1.9226416872763072,1.6983914469948636,2.779980953054267,3.750337920945558,1.2771446367827706
irrecoverable_carbon_biomass,1.6624260961305735,1.1809760163262601,1.2108754267922823,1.1055726939833015,1.3596136827190755,1.1598949246663126,1.5777186588987224,1.4399574458762863,1.7884867704362406,1.0996132509094416,1.634412612951536,1.170757715666539,1.5903914250987632,1.2665030963253707,1.2428908361397535,1.1749719585526004,1.3142585194768246,1.1811494991465872,1.491677246277394,1.4682923672329877,1.711116197846519,1.2318301808412258,1.5983952774356311,1.2497688111827423,1.327356469235472,0.8166476524440872
irrecoverable_carbon_m_soc,1.0380247889360483,1.0305781247045098,1.0380247889360483,0.7968804746778554,1.0380247889360483,0.9156877516847023,1.0380247889360483,0.9609013761573215,2.505397717361809,5.561741975353249,1.0380247889360483,1.0184181136485493,1.0380247889360483,0.8015846704930754,1.0380247889360483,0.6657916415715097,1.0380247889360483,0.7937530361325466,1.0380247889360483,0.5570802309871438,2.505397717361809,4.6708530631328715,1.0380247889360483,0.8120817481466822,1.0110604519593556,1.1752425000944469
aoh_richness_mammals,1.1131925635185949,1.0577267856704962,1.0718393264447779,1.0749043003999832,0.9884658646024053,1.0259454471015306,1.2532599794137809,1.2308105161725482,1.0031395938866627,0.8587313236324952,1.0878470311185133,1.0522259769225384,1.1485429113397607,1.1526775497831354,1.1211964158554626,1.150469240264022,1.0031395938866627,1.0745629219100168,1.261263831750649,1.2554399930966513,1.02448320011831,0.93904042571266,1.1271993051081135,1.1463612365671316,1.088305846425072,1.0601662919074124
aoh_richness_birds,1.1769907840461904,1.0789050578537898,1.1049561130143801,1.089544163092959,1.0015730203298379,1.0462212886909275,1.330397953836156,1.314645290220081,1.036923368151004,0.8617411320489959,1.139639473140807,1.0715391428287504,1.2116741441726173,1.1905993540545026,1.1596491039829766,1.1770713367719252,1.0155797619193567,1.0959639688718417,1.33439988000459,1.3342501349215095,1.0596009497721295,0.9553307324047713,1.1823266856041021,1.1830047192488833,1.1199983204725388,1.0190852175352854
