value,anchor - Balanced 585,frequent tier - Balanced 585,anchor - Core-habitat-forward 585,frequent tier - Core-habitat-forward 585,anchor - Connectivity-forward 585,frequent tier - Connectivity-forward 585,anchor - Biodiversity-forward 585,frequent tier - Biodiversity-forward 585,anchor - Carbon-forward 585,frequent tier - Carbon-forward 585,anchor - Intactness push 585,frequent tier - Intactness push 585,anchor - Balanced 245,frequent tier - Balanced 245,anchor - Core-habitat-forward 245,frequent tier - Core-habitat-forward 245,anchor - Connectivity-forward 245,frequent tier - Connectivity-forward 245,anchor - Biodiversity-forward 245,frequent tier - Biodiversity-forward 245,anchor - Carbon-forward 245,frequent tier - Carbon-forward 245,anchor - Intactness push 245,frequent tier - Intactness push 245,frequent tier - ENSEMBLE core,existing PAs
human_modification,0.9077378543465772,0.8377948722745684,0.9553157523943812,0.8505180180784488,0.9087767663972918,0.8468312754171066,0.8845224002771682,0.8108920700564063,0.9168096460068614,0.8443042325131097,1.0323913489323475,1.0079121183176052,0.9055513115381761,0.8289558512996004,0.9437861648474898,0.8563442024329109,0.907758190724763,0.8459780192139621,0.8838001355749147,0.8063941807107654,0.9132913474327414,0.8419156370435839,1.0335272162041858,1.0079121183176052,0.8104871766491571,1.0824334672808629
transboundary_connectivity,1.0877266384459006,0.8990579463164355,1.2185974654065972,0.9594648076185309,1.187878608653238,1.0406000117178424,0.8890096956486953,0.7306665044834296,1.0481144675520984,0.8189444300688649,1.4174387817980005,1.2190166297170089,1.0629755495426128,0.8782682805571251,1.1659416907771558,0.9936246973555365,1.1731466720947807,1.0440571426203888,0.871435141718388,0.7207449888004062,1.0042069784962466,0.7989490241415992,1.405823991277717,1.2190166297170089,0.79842520385446,1.17171587776772
climate_corridors,1.005657973116356,1.0344507621960326,1.0066663981880413,1.0354933053461741,1.02617291850583,1.0567657704619386,0.9915636457911691,1.0051811820295256,1.0028547368445195,1.0170154957585003,1.0029979382110135,0.9693151925280016,1.0071857796294204,1.023446455073681,1.0054996157263512,1.020275703137497,1.0274308421269274,1.054133977730564,0.9942544862877688,0.9979381978327531,1.0045015924441016,1.0073422258295996,1.0047144082564863,0.9693151925280016,0.9944530089917398,1.0953626576777522
climate_type_macrorefugia,0.854847636742819,0.7530533822178163,1.0014179673715224,0.8179810985466065,0.8317837560755225,0.7797583844148248,0.7710395908874987,0.701563263811597,0.8428818968808419,0.6886346464899034,1.033752129732192,1.2794636772121148,0.81855360075249,0.7355593976372333,0.9382149765839954,0.867268427672249,0.8147467018031097,0.7740770344248672,0.7515384133580126,0.6940547792991171,0.7938601494175069,0.6689926369777891,0.9822403225449022,1.2794636772121148,0.6992183660099596,1.3865005755690123
irrecoverable_carbon_biomass,1.2418196316404635,0.4119139577395517,1.1832340128397856,0.431484160490805,1.1533987361357738,0.3955941430620235,1.2322778633460947,0.43390665506076065,1.4025819223416458,1.0235345611277313,1.353843237070823,0.7802648811317944,1.2690399764803024,0.4432060285749455,1.2001765423424273,0.5672537280242008,1.168019415227434,0.4036197293574348,1.2502875548867731,0.4542038048543069,1.4506487708747462,1.1363929993520911,1.418175971532744,0.7802648811317944,0.4775500455634883,0.7277968906290884
irrecoverable_carbon_m_soc,0.3461351801691951,0.4158135145528818,0.4922668705495482,0.43771284565871305,0.3700420929260049,0.37341711902866254,0.31543815243059825,0.5004986078241201,0.4881438487449705,0.45410240532559937,0.3991957202691157,2.965677304411095,0.32987035462458264,0.45117722591007764,0.4036970644172961,0.4961994590486688,0.35951141563223377,0.38354843332437155,0.3102113225167705,0.52438435597757,0.48798886934138086,0.48803796260386706,0.35379435930704833,2.965677304411095,0.544027467243441,2.173696597783199
aoh_richness_mammals,0.9881382836022883,0.9452561510506208,0.992576971656994,0.9502067963922872,0.9777182902157616,0.9424481172889703,0.9919641875918183,0.9450473135397164,0.9907519408541887,0.961804029120311,1.024572292694784,0.9808454716670729,0.9936533401888666,0.9455903232398114,1.000519185997376,0.9698736345826116,0.9809553886470143,0.942682225758665,0.9950014651322534,0.9459478847880448,0.9961018121710242,0.9650361420919876,1.0315606953163283,0.9808454716670729,0.9468672548945262,0.9898008265602173
aoh_richness_birds,1.028064169788487,0.9634514992825334,1.028938921546093,0.9692694259748259,1.0103195620949563,0.9566018032255047,1.0284759644817962,0.9614543356135967,1.0270496574076966,0.9768462023751128,1.0643694873859262,0.9111853438822399,1.0244628380160863,0.96310516542761,1.0305673823787278,0.9875252331844829,1.008374144134744,0.956677522974278,1.0257181878993284,0.9620534870826165,1.0218622921347,0.9794328506983379,1.0619261722056217,0.9111853438822399,0.962503771822813,0.9081858893950961
