act,key,cid,cells,km2,meanF,minF,row,col,kept,lat,lon,name,complex,core_overlap_pct,residual_km2
Act 2,s4,56,3,3.0,1.0,1.0,1837.0,729.0,False,53.29192713069307,-119.35136657559461,,-1,100.0,0.0
Act 2,s4,112,3,3.0,1.0,1.0,2287.6666666666665,1014.3333333333334,False,50.047057862313174,-113.65180761061828,,-1,100.0,0.0
Act 2,s4,115,3,3.0,1.0,1.0,2307.0,1012.0,False,49.88154895235521,-113.6329151301357,,-1,100.0,0.0
Act 2,s4,116,3,3.0,1.0,1.0,2307.0,1017.0,False,49.88940757828946,-113.560726257891,,-1,100.0,0.0
Act 2,s4,123,3,3.0,1.0,1.0,2335.3333333333335,1014.3333333333334,False,49.648121857064844,-113.52273249942232,,-1,100.0,0.0
Act 2,s4,37,3,3.0,0.8104575276374817,0.7058824,1681.6666666666667,823.3333333333334,False,54.78915727375133,-118.48731304442992,,-1,0.0,3.0
Act 2,s4,11,3,3.0,0.7712418437004089,0.7058824,1648.6666666666667,753.0,False,54.919630508958015,-119.7173334841837,,-1,0.0,3.0
Act 2,s4,84,3,3.0,0.741830070813497,0.7352941,2210.0,984.0,False,50.64858307344219,-114.31006247718896,,-1,0.0,3.0
Act 2,s4,28,3,3.0,0.7222222487131754,0.7156863,1673.3333333333333,774.6666666666666,False,54.758466907706875,-119.28082482655513,,-1,0.0,3.0
Act 2,s4,46,2,2.0,1.0,1.0,1785.5,713.5,False,53.68904244596154,-119.78662847308637,,-1,100.0,0.0
Act 2,s4,48,2,2.0,1.0,1.0,1794.5,703.0,False,53.59138445773045,-119.9116001709472,,-1,100.0,0.0
Act 2,s4,53,2,2.0,1.0,1.0,1822.0,710.5,False,53.37798870172583,-119.69008160263743,,-1,100.0,0.0
Act 2,s4,54,2,2.0,1.0,1.0,1824.5,712.5,False,53.36138730868326,-119.65000953593015,,-1,100.0,0.0
Act 2,s4,103,2,2.0,1.0,1.0,2269.5,946.0,False,50.088084352454466,-114.6915396953161,,-1,100.0,0.0
Act 2,s4,21,2,2.0,0.7647058963775635,0.74509805,1662.0,787.5,False,54.88069507139168,-119.1243184918903,,-1,0.0,2.0
Act 2,s4,77,2,2.0,0.7401960790157318,0.7058824,2058.5,989.0,False,51.92727196730634,-114.67883397796194,,-1,0.0,2.0
Act 2,s4,36,2,2.0,0.7156862914562225,0.7058824,1681.0,801.5,False,54.74998632384212,-118.83161782697984,,-1,0.0,2.0
Act 2,s4,90,2,2.0,0.7156862914562225,0.7058824,2226.0,968.5,False,50.48915740021732,-114.49038912476679,,-1,0.0,2.0
Act 2,s4,91,2,2.0,0.7156862914562225,0.7058824,2230.5,964.0,False,50.44406233317098,-114.54296301835636,,-1,0.0,2.0
Act 2,s4,22,2,2.0,0.7058823704719543,0.7058824,1664.5,773.5,False,54.83023984969589,-119.33372027317871,,-1,0.0,2.0
Act 2,s4,32,2,2.0,0.7058823704719543,0.7058824,1676.0,800.5,False,54.78998267088409,-118.86649245750898,,-1,0.0,2.0
Act 2,s4,51,1,1.0,1.0,1.0,1808.0,707.0,False,53.4873195095863,-119.79778396067287,,-1,100.0,0.0
Act 2,s4,52,1,1.0,1.0,1.0,1810.0,707.0,False,53.47063269395308,-119.78997915274238,,-1,100.0,0.0
Act 2,s4,58,1,1.0,1.0,1.0,1887.0,764.0,False,52.94676397408108,-118.63382039388037,,-1,100.0,0.0
Act 2,s4,59,1,1.0,1.0,1.0,1908.0,773.0,False,52.789593958718385,-118.42121218860908,,-1,100.0,0.0
Act 2,s4,61,1,1.0,1.0,1.0,1942.0,775.0,False,52.509761198501906,-118.26834379381452,,-1,100.0,0.0
Act 2,s4,62,1,1.0,1.0,1.0,1947.0,778.0,False,52.474015191466,-118.20543548578186,,-1,100.0,0.0
Act 2,s4,64,1,1.0,1.0,1.0,1990.0,806.0,False,52.17010134206447,-117.6350895334778,,-1,100.0,0.0
Act 2,s4,67,1,1.0,1.0,1.0,2009.0,826.0,False,52.049887955150915,-117.27147638979032,,-1,100.0,0.0
Act 2,s4,69,1,1.0,1.0,1.0,2011.0,865.0,False,52.106513202683274,-116.68265531581166,,-1,100.0,0.0
Act 2,s4,70,1,1.0,1.0,1.0,2014.0,866.0,False,52.08326832252765,-116.65778266704186,,-1,100.0,0.0
Act 2,s4,72,1,1.0,1.0,1.0,2031.0,838.0,False,51.88885179401832,-117.01850533164298,,-1,100.0,0.0
Act 2,s4,73,1,1.0,1.0,1.0,2042.0,838.0,False,51.79697138581606,-116.98169331675147,,-1,100.0,0.0
Act 2,s4,75,1,1.0,1.0,1.0,2045.0,858.0,False,51.809222369834735,-116.6746615071228,,-1,100.0,0.0
Act 2,s4,78,1,1.0,1.0,1.0,2095.0,873.0,False,51.41889045450063,-116.28989115431382,,-1,100.0,0.0
Act 2,s4,80,1,1.0,1.0,1.0,2149.0,902.0,False,51.01952071092156,-115.69279946558329,,-1,100.0,0.0
Act 2,s4,81,1,1.0,1.0,1.0,2171.0,905.0,False,50.840954810160625,-115.58108261253312,,-1,100.0,0.0
Act 2,s4,87,1,1.0,1.0,1.0,2222.0,940.0,False,50.47496411831962,-114.91708284129236,,-1,100.0,0.0
Act 2,s4,94,1,1.0,1.0,1.0,2239.0,946.0,False,50.342968655401236,-114.78004696735056,,-1,100.0,0.0
Act 2,s4,96,1,1.0,1.0,1.0,2245.0,946.0,False,50.29281868067694,-114.76257040223462,,-1,100.0,0.0
Act 2,s4,98,1,1.0,1.0,1.0,2247.0,946.0,False,50.27610299510288,-114.75675201199127,,-1,100.0,0.0
Act 2,s4,100,1,1.0,1.0,1.0,2261.0,945.0,False,50.15743446458034,-114.73059916169079,,-1,100.0,0.0
Act 2,s4,101,1,1.0,1.0,1.0,2266.0,945.0,False,50.115657092287535,-114.71612019137417,,-1,100.0,0.0
Act 2,s4,105,1,1.0,1.0,1.0,2273.0,948.0,False,50.06217589578165,-114.6525312241825,,-1,100.0,0.0
Act 2,s4,108,1,1.0,1.0,1.0,2273.0,1015.0,False,50.17091489788873,-113.68222841046082,,-1,100.0,0.0
Act 2,s4,122,1,1.0,1.0,1.0,2331.0,934.0,False,49.55454639524798,-114.68744977378263,,-1,100.0,0.0
Act 2,s4,124,1,1.0,1.0,1.0,2354.0,940.0,False,49.37257446521454,-114.53625426359548,,-1,100.0,0.0
Act 2,s4,125,1,1.0,1.0,1.0,2395.0,962.0,False,49.06633716466588,-114.10858912479101,,-1,100.0,0.0
Act 2,s4,74,1,1.0,0.8333333730697632,0.8333334,2045.0,853.0,False,51.79994455163254,-116.74895396616185,,-1,100.0,0.0
Act 2,s4,71,1,1.0,0.7843137383460999,0.78431374,2029.0,982.0,False,52.16327634894712,-114.87251498604121,,-1,0.0,1.0
Act 2,s4,89,1,1.0,0.7843137383460999,0.78431374,2225.0,971.0,False,50.50165348067488,-114.45683136470812,,-1,100.0,0.0
Act 2,s4,3,1,1.0,0.7745097875595093,0.7745098,1600.0,765.0,False,55.35465441506283,-119.7242228337463,,-1,0.0,1.0
Act 2,s4,5,1,1.0,0.7745097875595093,0.7745098,1610.0,756.0,False,55.25110382184596,-119.82576497031023,,-1,0.0,1.0
Act 2,s4,30,1,1.0,0.7745097875595093,0.7745098,1674.0,790.0,False,54.78499382532617,-119.03851265490046,,-1,0.0,1.0
Act 2,s4,6,1,1.0,0.7647058963775635,0.7647059,1615.0,760.0,False,55.217668923679135,-119.74258041681854,,-1,0.0,1.0
Act 2,s4,40,1,1.0,0.7647058963775635,0.7647059,1686.0,827.0,False,54.76011615985456,-118.41350020771593,,-1,0.0,1.0
Act 2,s4,19,1,1.0,0.7450980544090271,0.74509805,1659.0,799.0,False,54.92992982829996,-118.95566700110246,,-1,0.0,1.0
Act 2,s4,26,1,1.0,0.7450980544090271,0.74509805,1669.0,802.0,False,54.85198963425004,-118.86997129687411,,-1,0.0,1.0
Act 2,s4,79,1,1.0,0.7450980544090271,0.74509805,2123.0,981.0,False,51.37262084187378,-114.6066419197062,,-1,0.0,1.0
Act 2,s4,1,1,1.0,0.7352941036224365,0.7352941,1587.0,758.0,False,55.44897764575289,-119.887531880829,,-1,0.0,1.0
Act 2,s4,8,1,1.0,0.7254902124404907,0.7254902,1626.0,743.0,False,55.08845778462282,-119.96539603011104,,-1,0.0,1.0
Act 2,s4,9,1,1.0,0.7254902124404907,0.7254902,1630.0,750.0,False,55.07000088591986,-119.83934047702945,,-1,0.0,1.0
Act 2,s4,13,1,1.0,0.7254902124404907,0.7254902,1649.0,766.0,False,54.944617483434016,-119.51237453287725,,-1,0.0,1.0
Act 2,s4,20,1,1.0,0.7254902124404907,0.7254902,1660.0,766.0,False,54.852173785251125,-119.46879739301063,,-1,0.0,1.0
Act 2,s4,27,1,1.0,0.7254902124404907,0.7254902,1671.0,804.0,False,54.83929538168516,-118.83093008772197,,-1,0.0,1.0
Act 2,s4,38,1,1.0,0.7254902124404907,0.7254902,1685.0,814.0,False,54.742037905883954,-118.62078186951453,,-1,0.0,1.0
Act 2,s4,88,1,1.0,0.7254902124404907,0.7254902,2222.0,966.0,False,50.51848663157271,-114.5383588278657,,-1,0.0,1.0
Act 2,s4,97,1,1.0,0.7254902124404907,0.7254902,2246.0,966.0,False,50.31772338503674,-114.46930914694249,,-1,0.0,1.0
Act 2,s4,17,1,1.0,0.7156863212585449,0.7156863,1656.0,778.0,False,54.91119354050524,-119.29667026449695,,-1,0.0,1.0
Act 2,s4,68,1,1.0,0.7156863212585449,0.7156863,2009.0,880.0,False,52.150931616703396,-116.4649379635318,,-1,0.0,1.0
Act 2,s4,82,1,1.0,0.7156863212585449,0.7156863,2197.0,979.0,False,50.74922626067052,-114.4205385114948,,-1,0.0,1.0
Act 2,s4,83,1,1.0,0.7156863212585449,0.7156863,2207.0,985.0,False,50.67534206093379,-114.30401794134409,,-1,0.0,1.0
Act 2,s4,95,1,1.0,0.7156863212585449,0.7156863,2242.0,970.0,False,50.3577748355423,-114.42263523354563,,-1,0.0,1.0
Act 2,s4,107,1,1.0,0.7156863212585449,0.7156863,2273.0,984.0,False,50.121312410749894,-114.13165326609716,,-1,0.0,1.0
Act 2,s4,4,1,1.0,0.7058823704719543,0.7058824,1605.0,747.0,False,55.273650932328174,-119.98784539585903,,-1,0.0,1.0
Act 2,s4,7,1,1.0,0.7058823704719543,0.7058824,1621.0,743.0,False,55.13046722757202,-119.98568822080667,,-1,0.0,1.0
Act 2,s4,12,1,1.0,0.7058823704719543,0.7058824,1648.0,756.0,False,54.93166456516538,-119.67302290859216,,-1,0.0,1.0
Act 2,s4,24,1,1.0,0.7058823704719543,0.7058824,1667.0,806.0,False,54.877096640159195,-118.81497496045608,,-1,0.0,1.0
Act 2,s4,29,1,1.0,0.7058823704719543,0.7058824,1673.0,805.0,False,54.824529179438464,-118.80757309078999,,-1,0.0,1.0
Act 2,s4,31,1,1.0,0.7058823704719543,0.7058824,1675.0,792.0,False,54.780750818624966,-119.00335226795609,,-1,0.0,1.0
Act 2,s4,35,1,1.0,0.7058823704719543,0.7058824,1680.0,814.0,False,54.784124509690606,-118.63982768501756,,-1,0.0,1.0
Act 2,s4,60,1,1.0,0.7058823704719543,0.7058824,1917.0,847.0,False,52.85953354884102,-117.27143194076692,,-1,0.0,1.0
Act 2,s4,76,1,1.0,0.7058823704719543,0.7058824,2057.0,986.0,False,51.934832999232434,-114.72820138673504,,-1,0.0,1.0
Act 2,s4,92,1,1.0,0.7058823704719543,0.7058824,2233.0,976.0,False,50.442938538712546,-114.36106113728644,,-1,0.0,1.0
Act 2,s4,110,1,1.0,0.7058823704719543,0.7058824,2275.0,992.0,False,50.11749510606248,-114.01017732433039,,-1,0.0,1.0
Act 1 (585),ensemble_585,13,412,412.0,0.9012548340172553,0.009803922,1862.7985436893205,888.8300970873786,True,53.39351332491338,-116.82089508643685,NE of Whitehorse Wildland (53.4°N 116.8°W),6,,
Act 1 (585),ensemble_585,39,310,310.0,0.7162239203529973,0.42156863,2251.3967741935485,985.0419354838709,True,50.303754665483176,-114.1773027404335,S of Oh Ranch (50.3°N 114.2°W),3,,
Act 1 (585),ensemble_585,61,214,214.0,0.9056868849792213,0.22549021,2331.892523364486,1007.7336448598131,True,49.66655260482715,-113.62690606861209,SE of Black Creek Wildland Park (49.7°N 113.6°W),1,,
Act 1 (585),ensemble_585,53,96,96.0,0.8817401976363423,0.022875817,2289.21875,1011.90625,True,50.03023322736385,-113.6827058468733,E of Black Creek Wildland Park (50.0°N 113.7°W),2,,
Act 1 (585),ensemble_585,52,29,29.0,0.9445571061866037,0.1764706,2285.655172413793,945.0,True,49.95145660782126,-114.65941635621174,S of Don Getty Wildland (50.0°N 114.7°W),4,,
Act 1 (585),ensemble_585,63,15,15.0,0.8934640298287074,0.18300654,2325.4666666666667,932.9333333333333,True,49.598943789225714,-114.71857347024581,NW of Castle Provincial Park (49.6°N 114.7°W),5,,
Act 1 (585),ensemble_585,56,9,9.0,0.9967319965362549,0.996732,2311.0,941.4444444444445,False,49.73388270542637,-114.63788685398632,,-1,,
Act 1 (585),ensemble_585,55,9,9.0,0.8968772623274062,0.89215684,2302.222222222222,1011.5555555555555,False,49.92083555922886,-113.65232368682238,,-1,,
Act 1 (585),ensemble_585,46,8,8.0,0.686274528503418,0.50980395,2267.75,982.0,False,50.16198751955346,-114.17537886697191,,-1,,
Act 1 (585),ensemble_585,60,7,7.0,0.8916899987629482,0.8856209,2313.0,1017.0,False,49.83918666200383,-113.5445057476552,,-1,,
Act 1 (585),ensemble_585,62,6,6.0,0.9945533573627472,0.98366016,2320.5,937.5,False,49.64801121298217,-114.66732672592197,,-1,,
Act 1 (585),ensemble_585,5,6,6.0,0.9226579666137695,0.92156863,1795.5,713.6666666666666,False,53.6059000370363,-119.74497766979184,,-1,,
Act 1 (585),ensemble_585,59,6,6.0,0.9019607901573181,0.8888889,2312.5,1012.1666666666666,False,49.83578257355019,-113.61558288574604,,-1,,
Act 1 (585),ensemble_585,6,5,5.0,0.9254902124404907,0.92156863,1798.8,703.8,False,53.55722306171295,-119.88252273290989,,-1,,
Act 1 (585),ensemble_585,1,5,5.0,0.9248366117477417,0.92156863,1777.0,707.8,False,53.74778952923921,-119.90716759674307,,-1,,
Act 1 (585),ensemble_585,20,5,5.0,0.7372549295425415,0.71895427,1999.4,882.4,False,52.23571868916368,-116.46051994354566,,-1,,
Act 1 (585),ensemble_585,33,5,5.0,0.7117647171020508,0.6993465,2215.2,980.2,False,50.59881590366023,-114.35071147443323,,-1,,
Act 1 (585),ensemble_585,18,4,4.0,0.9967319965362549,0.996732,1951.5,774.0,False,52.42849037170549,-118.24926957894533,,-1,,
Act 1 (585),ensemble_585,43,4,4.0,0.9967319965362549,0.996732,2250.0,946.5,False,50.251867561956054,-114.74078089239487,,-1,,
Act 1 (585),ensemble_585,11,4,4.0,0.937091514468193,0.9281046,1833.0,729.25,False,53.3258416430932,-119.36284849564291,,-1,,
Act 1 (585),ensemble_585,50,4,4.0,0.6781045645475388,0.53267974,2273.75,978.5,False,50.106111305728106,-114.20919240418147,,-1,,
Act 1 (585),ensemble_585,12,3,3.0,0.9281045993169149,0.92156863,1837.0,729.0,False,53.29192713069307,-119.35136657559461,,-1,,
Act 1 (585),ensemble_585,3,3,3.0,0.9270152648289999,0.92483664,1789.0,714.6666666666666,False,53.66231028158619,-119.75510601874755,,-1,,
Act 1 (585),ensemble_585,65,3,3.0,0.9117647012074789,0.9052288,2335.3333333333335,1014.3333333333334,False,49.648121857064844,-113.52273249942232,,-1,,
Act 1 (585),ensemble_585,57,3,3.0,0.9019608100255331,0.89542484,2307.0,1012.0,False,49.88154895235521,-113.6329151301357,,-1,,
Act 1 (585),ensemble_585,58,3,3.0,0.8943355083465576,0.89215684,2307.0,1017.0,False,49.88940757828946,-113.560726257891,,-1,,
Act 1 (585),ensemble_585,54,3,3.0,0.8845315972963969,0.875817,2287.6666666666665,1014.3333333333334,False,50.047057862313174,-113.65180761061828,,-1,,
Act 1 (585),ensemble_585,48,3,3.0,0.7712418437004089,0.70261437,2273.0,988.0,False,50.127781492500915,-114.07370886335941,,-1,,
Act 1 (585),ensemble_585,47,2,2.0,0.9967319965362549,0.996732,2269.5,946.0,False,50.088084352454466,-114.6915396953161,,-1,,
Act 1 (585),ensemble_585,4,2,2.0,0.9281046092510223,0.92483664,1794.5,703.0,False,53.59138445773045,-119.9116001709472,,-1,,
Act 1 (585),ensemble_585,2,2,2.0,0.9248366355895996,0.92483664,1785.5,713.5,False,53.68904244596154,-119.78662847308637,,-1,,
Act 1 (585),ensemble_585,9,2,2.0,0.9215686321258545,0.92156863,1822.0,710.5,False,53.37798870172583,-119.69008160263743,,-1,,
Act 1 (585),ensemble_585,10,2,2.0,0.9183006286621094,0.9183006,1824.5,712.5,False,53.36138730868326,-119.65000953593015,,-1,,
Act 1 (585),ensemble_585,34,2,2.0,0.7303921282291412,0.72875816,2214.5,986.5,False,50.6149908599039,-114.26067622156833,,-1,,
Act 1 (585),ensemble_585,22,2,2.0,0.7156863212585449,0.7124183,2005.0,855.5,False,52.13901428963804,-116.84460228186468,,-1,,
Act 1 (585),ensemble_585,17,1,1.0,0.9967319965362549,0.996732,1947.0,778.0,False,52.474015191466,-118.20543548578186,,-1,,
Act 1 (585),ensemble_585,23,1,1.0,0.9967319965362549,0.996732,2009.0,826.0,False,52.049887955150915,-117.27147638979032,,-1,,
Act 1 (585),ensemble_585,26,1,1.0,0.9967319965362549,0.996732,2031.0,838.0,False,51.88885179401832,-117.01850533164298,,-1,,
Act 1 (585),ensemble_585,27,1,1.0,0.9967319965362549,0.996732,2042.0,838.0,False,51.79697138581606,-116.98169331675147,,-1,,
Act 1 (585),ensemble_585,30,1,1.0,0.9967319965362549,0.996732,2095.0,873.0,False,51.41889045450063,-116.28989115431382,,-1,,
Act 1 (585),ensemble_585,31,1,1.0,0.9967319965362549,0.996732,2149.0,902.0,False,51.01952071092156,-115.69279946558329,,-1,,
Act 1 (585),ensemble_585,32,1,1.0,0.9967319965362549,0.996732,2171.0,905.0,False,50.840954810160625,-115.58108261253312,,-1,,
Act 1 (585),ensemble_585,35,1,1.0,0.9967319965362549,0.996732,2222.0,940.0,False,50.47496411831962,-114.91708284129236,,-1,,
Act 1 (585),ensemble_585,40,1,1.0,0.9967319965362549,0.996732,2239.0,946.0,False,50.342968655401236,-114.78004696735056,,-1,,
Act 1 (585),ensemble_585,41,1,1.0,0.9967319965362549,0.996732,2245.0,946.0,False,50.29281868067694,-114.76257040223462,,-1,,
Act 1 (585),ensemble_585,42,1,1.0,0.9967319965362549,0.996732,2247.0,946.0,False,50.27610299510288,-114.75675201199127,,-1,,
Act 1 (585),ensemble_585,44,1,1.0,0.9967319965362549,0.996732,2261.0,945.0,False,50.15743446458034,-114.73059916169079,,-1,,
Act 1 (585),ensemble_585,45,1,1.0,0.9967319965362549,0.996732,2266.0,945.0,False,50.115657092287535,-114.71612019137417,,-1,,
Act 1 (585),ensemble_585,49,1,1.0,0.9967319965362549,0.996732,2273.0,948.0,False,50.06217589578165,-114.6525312241825,,-1,,
Act 1 (585),ensemble_585,64,1,1.0,0.9967319965362549,0.996732,2331.0,934.0,False,49.55454639524798,-114.68744977378263,,-1,,
Act 1 (585),ensemble_585,66,1,1.0,0.9967319965362549,0.996732,2354.0,940.0,False,49.37257446521454,-114.53625426359548,,-1,,
Act 1 (585),ensemble_585,67,1,1.0,0.9967319965362549,0.996732,2395.0,962.0,False,49.06633716466588,-114.10858912479101,,-1,,
Act 1 (585),ensemble_585,19,1,1.0,0.9771242141723633,0.9771242,1990.0,806.0,False,52.17010134206447,-117.6350895334778,,-1,,
Act 1 (585),ensemble_585,25,1,1.0,0.9673202633857727,0.96732026,2014.0,866.0,False,52.08326832252765,-116.65778266704186,,-1,,
Act 1 (585),ensemble_585,29,1,1.0,0.9607842564582825,0.96078426,2045.0,858.0,False,51.809222369834735,-116.6746615071228,,-1,,
Act 1 (585),ensemble_585,24,1,1.0,0.9575163722038269,0.9575164,2011.0,865.0,False,52.106513202683274,-116.68265531581166,,-1,,
Act 1 (585),ensemble_585,15,1,1.0,0.9379084706306458,0.9379085,1908.0,773.0,False,52.789593958718385,-118.42121218860908,,-1,,
Act 1 (585),ensemble_585,7,1,1.0,0.9281045794487,0.9281046,1808.0,707.0,False,53.4873195095863,-119.79778396067287,,-1,,
Act 1 (585),ensemble_585,8,1,1.0,0.9248366355895996,0.92483664,1810.0,707.0,False,53.47063269395308,-119.78997915274238,,-1,,
Act 1 (585),ensemble_585,16,1,1.0,0.9248366355895996,0.92483664,1942.0,775.0,False,52.509761198501906,-118.26834379381452,,-1,,
Act 1 (585),ensemble_585,14,1,1.0,0.9183006286621094,0.9183006,1887.0,764.0,False,52.94676397408108,-118.63382039388037,,-1,,
Act 1 (585),ensemble_585,51,1,1.0,0.8888888955116272,0.8888889,2273.0,1015.0,False,50.17091489788873,-113.68222841046082,,-1,,
Act 1 (585),ensemble_585,28,1,1.0,0.7679738402366638,0.76797384,2045.0,853.0,False,51.79994455163254,-116.74895396616185,,-1,,
Act 1 (585),ensemble_585,36,1,1.0,0.7450980544090271,0.74509805,2225.0,971.0,False,50.50165348067488,-114.45683136470812,,-1,,
Act 1 (585),ensemble_585,21,1,1.0,0.741830050945282,0.74183005,2004.0,858.0,False,52.15204845821092,-116.81056575165658,,-1,,
Act 1 (585),ensemble_585,38,1,1.0,0.7058823704719543,0.7058824,2233.0,976.0,False,50.442938538712546,-114.36106113728644,,-1,,
Act 1 (585),ensemble_585,37,1,1.0,0.7026143670082092,0.70261437,2226.0,969.0,False,50.489983723022206,-114.4831032510407,,-1,,
Act 1 (245),ensemble_245,13,412,412.0,0.9013262220807554,0.009803922,1862.7985436893205,888.8300970873786,True,53.39351332491338,-116.82089508643685,NE of Whitehorse Wildland (53.4°N 116.8°W),6,,
Act 1 (245),ensemble_245,37,233,233.0,0.7043114895472711,0.4705883,2250.678111587983,984.9098712446352,True,50.30955415420527,-114.18124959784983,S of Oh Ranch (50.3°N 114.2°W),3,,
Act 1 (245),ensemble_245,61,214,214.0,0.9067405783962981,0.2385621,2331.892523364486,1007.7336448598131,True,49.66655260482715,-113.62690606861209,SE of Black Creek Wildland Park (49.7°N 113.6°W),1,,
Act 1 (245),ensemble_245,53,96,96.0,0.8823188997533483,0.026143791,2289.21875,1011.90625,True,50.03023322736385,-113.6827058468733,E of Black Creek Wildland Park (50.0°N 113.7°W),2,,
Act 1 (245),ensemble_245,52,29,29.0,0.957290935105291,0.3529412,2285.655172413793,945.0,True,49.95145660782126,-114.65941635621174,S of Don Getty Wildland (50.0°N 114.7°W),4,,
Act 1 (245),ensemble_245,63,15,15.0,0.8906317859888077,0.16013072,2325.4666666666667,932.9333333333333,True,49.598943789225714,-114.71857347024581,NW of Castle Provincial Park (49.6°N 114.7°W),5,,
Act 1 (245),ensemble_245,56,9,9.0,0.9967319965362549,0.996732,2311.0,941.4444444444445,False,49.73388270542637,-114.63788685398632,,-1,,
Act 1 (245),ensemble_245,55,9,9.0,0.8972403738233778,0.89215684,2302.222222222222,1011.5555555555555,False,49.92083555922886,-113.65232368682238,,-1,,
Act 1 (245),ensemble_245,60,7,7.0,0.8935574207987104,0.8888889,2313.0,1017.0,False,49.83918666200383,-113.5445057476552,,-1,,
Act 1 (245),ensemble_245,62,6,6.0,0.9945533573627472,0.98366016,2320.5,937.5,False,49.64801121298217,-114.66732672592197,,-1,,
Act 1 (245),ensemble_245,5,6,6.0,0.9232026239236196,0.92156863,1795.5,713.6666666666666,False,53.6059000370363,-119.74497766979184,,-1,,
Act 1 (245),ensemble_245,59,6,6.0,0.9019607901573181,0.8888889,2312.5,1012.1666666666666,False,49.83578257355019,-113.61558288574604,,-1,,
Act 1 (245),ensemble_245,6,5,5.0,0.9267974138259888,0.92156863,1798.8,703.8,False,53.55722306171295,-119.88252273290989,,-1,,
Act 1 (245),ensemble_245,1,5,5.0,0.9248366117477417,0.92156863,1777.0,707.8,False,53.74778952923921,-119.90716759674307,,-1,,
Act 1 (245),ensemble_245,20,5,5.0,0.7607843160629273,0.7156863,1999.4,882.4,False,52.23571868916368,-116.46051994354566,,-1,,
Act 1 (245),ensemble_245,18,4,4.0,0.9967319965362549,0.996732,1951.5,774.0,False,52.42849037170549,-118.24926957894533,,-1,,
Act 1 (245),ensemble_245,41,4,4.0,0.9967319965362549,0.996732,2250.0,946.5,False,50.251867561956054,-114.74078089239487,,-1,,
Act 1 (245),ensemble_245,11,4,4.0,0.9387255162000656,0.9313726,1833.0,729.25,False,53.3258416430932,-119.36284849564291,,-1,,
Act 1 (245),ensemble_245,12,3,3.0,0.93137260278066,0.92483664,1837.0,729.0,False,53.29192713069307,-119.35136657559461,,-1,,
Act 1 (245),ensemble_245,3,3,3.0,0.93028324842453,0.9281046,1789.0,714.6666666666666,False,53.66231028158619,-119.75510601874755,,-1,,
Act 1 (245),ensemble_245,65,3,3.0,0.9117647012074789,0.9052288,2335.3333333333335,1014.3333333333334,False,49.648121857064844,-113.52273249942232,,-1,,
Act 1 (245),ensemble_245,57,3,3.0,0.9041393995285034,0.89542484,2307.0,1012.0,False,49.88154895235521,-113.6329151301357,,-1,,
Act 1 (245),ensemble_245,58,3,3.0,0.8965141773223877,0.89542484,2307.0,1017.0,False,49.88940757828946,-113.560726257891,,-1,,
Act 1 (245),ensemble_245,54,3,3.0,0.8845315972963969,0.875817,2287.6666666666665,1014.3333333333334,False,50.047057862313174,-113.65180761061828,,-1,,
Act 1 (245),ensemble_245,47,3,3.0,0.7549019654591879,0.6830065,2273.0,988.0,False,50.127781492500915,-114.07370886335941,,-1,,
Act 1 (245),ensemble_245,46,2,2.0,0.9967319965362549,0.996732,2269.5,946.0,False,50.088084352454466,-114.6915396953161,,-1,,
Act 1 (245),ensemble_245,4,2,2.0,0.9281046092510223,0.92483664,1794.5,703.0,False,53.59138445773045,-119.9116001709472,,-1,,
Act 1 (245),ensemble_245,2,2,2.0,0.9248366355895996,0.92483664,1785.5,713.5,False,53.68904244596154,-119.78662847308637,,-1,,
Act 1 (245),ensemble_245,9,2,2.0,0.9215686321258545,0.92156863,1822.0,710.5,False,53.37798870172583,-119.69008160263743,,-1,,
Act 1 (245),ensemble_245,10,2,2.0,0.9215686321258545,0.92156863,1824.5,712.5,False,53.36138730868326,-119.65000953593015,,-1,,
Act 1 (245),ensemble_245,45,2,2.0,0.7369280755519867,0.7058823,2267.5,980.0,False,50.160828552302014,-114.20506931059529,,-1,,
Act 1 (245),ensemble_245,22,2,2.0,0.7124183177947998,0.7091503,2005.0,855.5,False,52.13901428963804,-116.84460228186468,,-1,,
Act 1 (245),ensemble_245,33,2,2.0,0.7091503143310547,0.70261437,2214.5,986.5,False,50.6149908599039,-114.26067622156833,,-1,,
Act 1 (245),ensemble_245,17,1,1.0,0.9967319965362549,0.996732,1947.0,778.0,False,52.474015191466,-118.20543548578186,,-1,,
Act 1 (245),ensemble_245,23,1,1.0,0.9967319965362549,0.996732,2009.0,826.0,False,52.049887955150915,-117.27147638979032,,-1,,
Act 1 (245),ensemble_245,26,1,1.0,0.9967319965362549,0.996732,2031.0,838.0,False,51.88885179401832,-117.01850533164298,,-1,,
Act 1 (245),ensemble_245,27,1,1.0,0.9967319965362549,0.996732,2042.0,838.0,False,51.79697138581606,-116.98169331675147,,-1,,
Act 1 (245),ensemble_245,30,1,1.0,0.9967319965362549,0.996732,2095.0,873.0,False,51.41889045450063,-116.28989115431382,,-1,,
Act 1 (245),ensemble_245,31,1,1.0,0.9967319965362549,0.996732,2149.0,902.0,False,51.01952071092156,-115.69279946558329,,-1,,
Act 1 (245),ensemble_245,32,1,1.0,0.9967319965362549,0.996732,2171.0,905.0,False,50.840954810160625,-115.58108261253312,,-1,,
