act,key,cid,cells,km2,meanF,minF,row,col,kept,lat,lon,name,complex,core_overlap_pct,residual_km2
Act 1 (245),ensemble_245,72,16,16.0,0.7434640526771545,0.6764706,1239.4375,268.4375,False,57.07759564779815,-129.3635112151685,,-1,,
Act 1 (245),ensemble_245,92,15,15.0,0.7376906514167786,0.5915033,1312.0,254.33333333333334,False,56.43826963783699,-129.16742453427761,,-1,,
Act 1 (245),ensemble_245,126,15,15.0,0.7309368332227071,0.7091503,1405.6666666666667,264.06666666666666,False,55.69851624056822,-128.49051446187374,,-1,,
Act 1 (245),ensemble_245,375,15,15.0,0.7235294183095297,0.6732026,2357.4,840.9333333333333,False,49.17444928025803,-115.93604739761084,,-1,,
Act 1 (245),ensemble_245,535,14,14.0,0.8662465001855578,0.72222227,2979.214285714286,1220.142857142857,False,44.54068180632353,-109.2300613704921,,-1,,
Act 1 (245),ensemble_245,391,14,14.0,0.7563025440488543,0.6111111,2385.0714285714284,793.5714285714286,False,48.8592996321236,-116.52068946879221,,-1,,
Act 1 (245),ensemble_245,569,14,14.0,0.7544351134981427,0.6699347,3129.785714285714,1014.2142857142857,False,43.01734427294115,-111.61846392069008,,-1,,
Act 1 (245),ensemble_245,616,13,13.0,0.8788335919380188,0.8594771,3266.0,1051.6153846153845,False,41.93018596139392,-110.85879358544389,,-1,,
Act 1 (245),ensemble_245,223,13,13.0,0.7373052010169396,0.6013072,2001.076923076923,616.2307692307693,False,51.687172381575685,-120.40469460795275,,-1,,
Act 1 (245),ensemble_245,74,13,13.0,0.723479151725769,0.7026145,1249.1538461538462,271.61538461538464,False,57.0071431035409,-129.2568315290572,,-1,,
Act 1 (245),ensemble_245,471,13,13.0,0.7063851035558261,0.6960785,2778.846153846154,571.6923076923077,False,45.18470383701578,-118.30826492305643,,-1,,
Act 1 (245),ensemble_245,329,12,12.0,0.9076797366142273,0.75490195,2210.3333333333335,907.0833333333334,False,50.51604220790693,-115.43090419937523,,-1,,
Act 1 (245),ensemble_245,431,12,12.0,0.8714597026507059,0.75816995,2708.75,624.9166666666666,False,45.865944820164216,-117.82359734749532,,-1,,
Act 1 (245),ensemble_245,83,12,12.0,0.8428649306297302,0.7058824,1279.8333333333333,227.83333333333334,False,56.62213350907095,-129.76786955100675,,-1,,
Act 1 (245),ensemble_245,228,12,12.0,0.754357323050499,0.72222227,2006.1666666666667,854.9166666666666,False,52.12816598690387,-116.84942319313281,,-1,,
Act 1 (245),ensemble_245,386,12,12.0,0.7350218097368876,0.6470589,2376.1666666666665,825.0833333333334,False,48.990199339788795,-116.10347635636248,,-1,,
Act 1 (245),ensemble_245,385,12,12.0,0.7200436045726141,0.5555556,2372.4166666666665,787.0833333333334,False,48.952444083872514,-116.65148088312063,,-1,,
Act 1 (245),ensemble_245,398,11,11.0,0.7801545099778608,0.7058824,2472.7272727272725,913.1818181818181,False,48.33854727875368,-114.58254122742997,,-1,,
Act 1 (245),ensemble_245,541,11,11.0,0.753416511145505,0.6372549,3008.818181818182,841.5454545454545,False,43.76598188687819,-114.13135290070161,,-1,,
Act 1 (245),ensemble_245,378,11,11.0,0.7445038719610735,0.70261437,2361.818181818182,856.8181818181819,False,49.16572877501084,-115.69741667294058,,-1,,
Act 1 (245),ensemble_245,423,11,11.0,0.7344028570435264,0.54901963,2688.090909090909,704.2727272727273,False,46.18633997826989,-116.82525026640894,,-1,,
Act 1 (245),ensemble_245,428,11,11.0,0.7183600853789937,0.30718955,2697.6363636363635,699.7272727272727,False,46.099061120949706,-116.85762388467765,,-1,,
Act 1 (245),ensemble_245,85,11,11.0,0.7029114799066023,0.6405229,1292.909090909091,287.3636363636364,False,56.693764040656205,-128.75754066996478,,-1,,
Act 1 (245),ensemble_245,451,11,11.0,0.6274509904059496,0.20261438,2750.818181818182,703.4545454545455,False,45.66640787628475,-116.64970259550194,,-1,,
Act 1 (245),ensemble_245,610,10,10.0,0.8970588266849517,0.879085,3238.8,1048.5,False,42.15342880436692,-110.95304521377388,,-1,,
Act 1 (245),ensemble_245,409,10,10.0,0.865686297416687,0.71568626,2552.2,880.1,False,47.62221984710322,-114.82194480819251,,-1,,
Act 1 (245),ensemble_245,80,10,10.0,0.8107843041419983,0.7352941,1269.9,224.8,False,56.694338321884175,-129.87344773787697,,-1,,
Act 1 (245),ensemble_245,245,10,10.0,0.76437908411026,0.7156863,2030.5,680.5,False,51.5804060974553,-119.34913167807686,,-1,,
Act 1 (245),ensemble_245,407,10,10.0,0.7483660280704498,0.7058824,2538.1,1023.0,False,47.96662515984377,-112.87286462795262,,-1,,
Act 1 (245),ensemble_245,487,10,10.0,0.7418300867080688,0.71895427,2819.2,580.6,False,44.87001108517673,-118.06508263932437,,-1,,
Act 1 (245),ensemble_245,135,10,10.0,0.7362745225429534,0.6862745,1425.6,587.5,False,56.408563897316576,-123.30625465638653,,-1,,
Act 1 (245),ensemble_245,542,10,10.0,0.7349673390388489,0.6372549,3007.7,848.0,False,43.78562738337352,-114.05041065659081,,-1,,
Act 1 (245),ensemble_245,402,10,10.0,0.7183006584644318,0.7058824,2495.7,877.5,False,48.08768599210134,-115.0167171038523,,-1,,
Act 1 (245),ensemble_245,490,10,10.0,0.7032679796218873,0.65686274,2826.0,872.8,False,45.334885444637706,-114.18653563383934,,-1,,
Act 1 (245),ensemble_245,441,10,10.0,0.7026143670082092,0.65686274,2733.3,621.4,False,45.65680186648638,-117.7938962752342,,-1,,
Act 1 (245),ensemble_245,20,9,9.0,0.8267973860104879,0.7352941,1162.4444444444443,198.44444444444446,False,57.49403331736257,-130.933008263209,,-1,,
Act 1 (245),ensemble_245,395,9,9.0,0.7973856263690524,0.7058824,2458.6666666666665,908.8888888888889,False,48.4485212818235,-114.68202194577658,,-1,,
Act 1 (245),ensemble_245,273,9,9.0,0.7596223751703898,0.7058823,2087.4444444444443,662.6666666666666,False,51.07113830070421,-119.40034258025248,,-1,,
Act 1 (245),ensemble_245,502,9,9.0,0.7516339818636576,0.70261437,2856.6666666666665,764.7777777777778,False,44.89979576045026,-115.53556324165363,,-1,,
Act 1 (245),ensemble_245,73,9,9.0,0.7421931756867303,0.70261437,1242.5555555555557,209.33333333333334,False,56.87091730381683,-130.27755280024863,,-1,,
Act 1 (245),ensemble_245,359,9,9.0,0.7327523628870646,0.70261437,2283.777777777778,937.0,False,49.95376827735326,-114.7802117812985,,-1,,
Act 1 (245),ensemble_245,202,9,9.0,0.7298475172784593,0.7058824,1911.888888888889,715.7777777777778,False,52.63988520139669,-119.26728362564056,,-1,,
Act 1 (245),ensemble_245,156,9,9.0,0.6837327414088779,0.5718954,1451.111111111111,615.5555555555555,False,56.26360297148403,-122.73955729258638,,-1,,
